PoolOutputModule;1159.65
cms::CkfTrackCandidateMakerBase::produceBase;490.57
CAHitNtupletEDProducerT<CAHitQuadrupletGenerator>::produce;435.44
ElectronSeedProducer::produce;434.45
PrimaryVertexProducer::produce;422.81
GsfTrackProducer::produce;292.96
TrackstersProducer::produce;212.11
TrackProducer::produce;191.02
TrackListMerger::produce;183.89
MuonSimClassifier::produce;126.57
PrimaryVertexSorter<std::vector<reco::RecoChargedRefCandidate,std::allocator<reco::RecoChargedRefCandidate>>>::produce;114.32
MuonIdProducer::produce;105.84
PFClusterProducer::produce;99.53
PFECALSuperClusterProducer::produce;94.84
CAHitNtupletEDProducerT<CAHitTripletGenerator>::produce;90.57
ClusterTPAssociationProducer::produce;74.83
LowPtGsfElectronSeedProducer::produce;65.59
PFDisplacedVertexProducer::produce;61.92
PFDisplacedVertexCandidateProducer::produce;60.16
TemplatedVertexArbitrator<edm::View<reco::Candidate>,reco::VertexCompositePtrCandidate>::produce;57.58
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsCreator>::produce;49.46
Impl<DoNothing,ImplIntermediateHitDoublets,RegionsLayersSeparate>::produce;46.64
DuplicateTrackMerger::produce;46.39
TrackExtrapolator::produce;46.25
InputModule;44.52
HGCalLayerClusterProducer::produce;44.08
hitTripletEDProducerT::Impl<PixelTripletHLTGenerator,hitTripletEDProducerT::ImplSeedingHitSets,hitTripletEDProducerT::DoNothing>::produce;43.28
PFElecTkProducer::produce;40.53
PuppiProducer::produce;39.31
ConversionTrackMerger::produce;38.64
PFPileUp::produce;37.44
JetTracksAssociationDRVertexAssigned::produce;34.80
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;34.19
PFBlockProducer::produce;34.06
TrackstersMergeProducer::produce;31.72
GoodSeedProducer::produce;22.78
TrackExtenderWithMTDT<std::vector<reco::Track,std::allocator<reco::Track>>>::produce;21.93
PFProducer::produce;20.36
V0Producer::produce;18.14
GsfElectronProducer::produce;13.56
TemplatedVertexArbitrator<std::vector<reco::Track,std::allocator<reco::Track>>,reco::Vertex>::produce;13.07
CosmicsMuonIdProducer::produce;12.46
SiPixelClusterProducer::produce;12.41
PFTrackProducer::produce;10.65
JetPlusTrackProducer::produce;10.60
PFElecTkProducer::beginRun;10.40
TOFPIDProducer::produce;8.92
PFRecoTauChargedHadronProducer::produce;8.83
EcalUncalibRecHitProducer::produce;7.82
PFRecHitProducer::produce;7.41
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;6.62
GsfElectronCoreEcalDrivenProducer::produce;5.63
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;5.31
PhotonIDValueMapProducer::produce;4.49
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsTripletOnlyCreator>::produce;4.47
VirtualJetProducer::produce;3.96
Impl<ImplSeedingHitSets,DoNothing,RegionsLayersSeparate>::produce;3.91
edm::EventPrincipal::clearEventPrincipal;3.83
CosmicMuonProducer::produce;3.70
MTDTrackQualityMVAProducer::produce;3.18
MultiClustersFromTrackstersProducer::produce;3.14
other;2.95
HGCalRawToDigiFake::produce;2.64
CandIsoDepositProducer::produce;2.13
ConversionProducer::produce;1.95
PFRecoTauTagInfoProducer::produce;1.90
edmplugin::SharedLibrary::SharedLibrary;1.80
FastjetJetProducer::produceTrackJets;1.77
ReducedRecHitCollectionProducer::produce;1.55
HGCalRecHitProducer::produce;1.52
HGCalUncalibRecHitProducer::produce;1.34
