PoolOutputModule;1178.23
cms::CkfTrackCandidateMakerBase::produceBase;463.54
ElectronSeedProducer::produce;440.78
CAHitNtupletEDProducerT<CAHitQuadrupletGenerator>::produce;440.06
PrimaryVertexProducer::produce;395.88
GsfTrackProducer::produce;307.68
TrackstersProducer::produce;201.10
TrackListMerger::produce;193.73
TrackProducer::produce;178.69
MuonSimClassifier::produce;124.62
PrimaryVertexSorter<std::vector<reco::RecoChargedRefCandidate,std::allocator<reco::RecoChargedRefCandidate>>>::produce;106.88
MuonIdProducer::produce;102.84
PFClusterProducer::produce;99.54
PFECALSuperClusterProducer::produce;95.88
CAHitNtupletEDProducerT<CAHitTripletGenerator>::produce;93.94
LowPtGsfElectronSeedProducer::produce;70.25
ClusterTPAssociationProducer::produce;68.17
PFDisplacedVertexProducer::produce;58.85
PFDisplacedVertexCandidateProducer::produce;58.46
TemplatedVertexArbitrator<edm::View<reco::Candidate>,reco::VertexCompositePtrCandidate>::produce;52.05
DuplicateTrackMerger::produce;49.00
TrackExtrapolator::produce;46.46
HGCalLayerClusterProducer::produce;45.15
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsCreator>::produce;44.91
Impl<DoNothing,ImplIntermediateHitDoublets,RegionsLayersSeparate>::produce;43.03
InputModule;43.02
hitTripletEDProducerT::Impl<PixelTripletHLTGenerator,hitTripletEDProducerT::ImplSeedingHitSets,hitTripletEDProducerT::DoNothing>::produce;41.58
PFPileUp::produce;41.12
PFElecTkProducer::produce;38.56
ConversionTrackMerger::produce;37.49
PuppiProducer::produce;35.88
JetTracksAssociationDRVertexAssigned::produce;33.84
PFBlockProducer::produce;32.57
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;32.17
TrackstersMergeProducer::produce;31.79
TrackExtenderWithMTDT<std::vector<reco::Track,std::allocator<reco::Track>>>::produce;22.16
GoodSeedProducer::produce;21.88
PFProducer::produce;18.22
V0Producer::produce;16.95
GsfElectronProducer::produce;13.23
TemplatedVertexArbitrator<std::vector<reco::Track,std::allocator<reco::Track>>,reco::Vertex>::produce;12.75
PFElecTkProducer::beginRun;12.69
JetPlusTrackProducer::produce;11.63
CosmicsMuonIdProducer::produce;11.57
SiPixelClusterProducer::produce;9.53
PFRecoTauChargedHadronProducer::produce;9.05
TOFPIDProducer::produce;8.68
PFTrackProducer::produce;8.47
EcalUncalibRecHitProducer::produce;7.80
PFRecHitProducer::produce;7.09
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;6.04
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;5.88
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsTripletOnlyCreator>::produce;5.70
ConversionProducer::produce;4.82
PhotonIDValueMapProducer::produce;4.49
GsfElectronCoreEcalDrivenProducer::produce;4.09
VirtualJetProducer::produce;3.90
CosmicMuonProducer::produce;3.71
edm::EventPrincipal::clearEventPrincipal;3.23
FastjetJetProducer::produceTrackJets;3.18
Impl<ImplSeedingHitSets,DoNothing,RegionsLayersSeparate>::produce;3.17
MTDTrackQualityMVAProducer::produce;3.06
other;3.05
MultiClustersFromTrackstersProducer::produce;3.00
SimPFProducer::produce;2.86
HGCalRawToDigiFake::produce;2.79
edmplugin::SharedLibrary::SharedLibrary;2.16
CandIsoDepositProducer::produce;1.85
PFRecoTauTagInfoProducer::produce;1.76
ReducedRecHitCollectionProducer::produce;1.64
HGCalRecHitProducer::produce;1.56
TrackTimeValueMapProducer::produce;1.47
HGCalUncalibRecHitProducer::produce;1.35
