PFPileUp::produce;34.17
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;32.78
other;27.18
PrimaryVertexSorter<std::vector<reco::PFCandidate,std::allocator<reco::PFCandidate>>>::produce;19.60
pat::PATMETProducer::produce;17.52
citk::PFIsolationSumProducerForPUPPI::produce;16.53
HGCalElectronIDValueMapProducer::produce;16.29
HGCalIsoCalculator::produceHGCalIso;15.75
InputModule;14.80
PFCand_AssoMap::produce;14.67
HGCalPhotonIDValueMapProducer::produce;14.28
pat::PATMuonProducer::produce;11.09
HGCalRecHitMapProducer::produce;6.56
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;4.63
BoostedJetONNXJetTagsProducer::produce;4.44
PoolOutputModule;4.38
VirtualJetProducer::produce;4.32
edm::EventProcessor::beginRun;4.24
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;4.02
RecoTauProducer::produce;3.78
PileupJetIdProducer::produce;3.76
edm::EventPrincipal::clearEventPrincipal;3.63
PFRecoTauChargedHadronProducer::produce;3.47
pat::PATIsolatedTrackProducer::produce;3.36
pat::PATPackedCandidateProducer::produce;3.35
edm::EventProcessor::init;3.09
ShiftedParticleProducer::produce;2.85
edmplugin::SharedLibrary::SharedLibrary;2.39
CandIsoDepositProducer::produce;2.37
DeepMETProducer::produce;2.09
RecoTauGenericJetRegionProducer<reco::PFJet,reco::PFCandidate>::produce;1.85
PFTauPrimaryVertexProducerBase::produce;1.24
JetFlavourClustering::produce;1.13
CandPtrProjector::produce;1.13
deep_tau::DeepTauBase::produce;0.95
PFRecoTauTagInfoProducer::produce;0.73
DeepFlavourONNXJetTagsProducer::produce;0.68
pat::PATLostTracks::produce;0.60
BoostedTauSeedsProducer::produce;0.37
QGTagger::produce;0.36
CandIsolatorFromDeposits::produce;0.26
ShiftedParticleMETcorrInputProducer::produce;0.24
ElectronMVAEstimatorRun2::ElectronMVAEstimatorRun2;0.23
LowPtGSFToPackedCandidateLinker::produce;0.21
DeepBoostedJetTagInfoProducer::produce;0.20
MultShiftMETcorrInputProducer::produce;0.16
PuppiProducer::produce;0.11
jet_tag_computer_esproducer_impl::JetTagComputerESProducer<CharmTagger,false>::produce;0.09
reco::PhysObjectMatcher<edm::View<reco::Candidate>,std::vector<reco::GenParticle,std::allocator<reco::GenParticle>>,reco::MCMatchSelector<reco::Candidate,reco::GenParticle>,reco::MatchByDRDPt<reco::Candidate,reco::GenParticle>,reco::helper::LessByMatchDistance<DeltaR<reco::Candidate,reco::GenParticle>,edm::View<reco::Candidate>,std::vector<reco::GenParticle,std::allocator<reco::GenParticle>>>>::produce;0.09
JetTagProducer::produce;0.08
RecoTauCleanerImpl<std::vector<reco::PFTau,std::allocator<reco::PFTau>>>::produce;0.08
JetTracksAssociationDRVertex::produce;0.07
edm::FwdPtrProducer<reco::PFCandidate,reco::PFCandidateFwdPtrFactory>::produce;0.07
JetChargeProducer::produce;0.06
RecoTauPiZeroProducer::produce;0.06
MVAValueMapProducer<reco::GsfElectron>::produce;0.05
pat::PATElectronProducer::produce;0.05
GenParticlePruner::produce;0.04
JetCleanerForType1METT<pat::Jet,PATJetCorrExtractor>::produce;0.04
