PoolOutputModule;1122.74
CAHitNtupletEDProducerT<CAHitQuadrupletGenerator>::produce;475.02
cms::CkfTrackCandidateMakerBase::produceBase;453.29
ElectronSeedProducer::produce;419.29
PrimaryVertexProducer::produce;352.83
GsfTrackProducer::produce;291.10
TrackstersProducer::produce;201.31
TrackListMerger::produce;184.66
TrackProducer::produce;181.69
MuonSimClassifier::produce;157.65
PFECALSuperClusterProducer::produce;101.09
MuonIdProducer::produce;100.88
PFClusterProducer::produce;98.82
PrimaryVertexSorter<std::vector<reco::RecoChargedRefCandidate,std::allocator<reco::RecoChargedRefCandidate>>>::produce;95.31
CAHitNtupletEDProducerT<CAHitTripletGenerator>::produce;93.12
ClusterTPAssociationProducer::produce;76.88
LowPtGsfElectronSeedProducer::produce;61.99
PFBlockProducer::produce;61.36
PFDisplacedVertexProducer::produce;54.48
InputModule;54.06
PFDisplacedVertexCandidateProducer::produce;50.84
DuplicateTrackMerger::produce;48.83
TemplatedVertexArbitrator<edm::View<reco::Candidate>,reco::VertexCompositePtrCandidate>::produce;47.66
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsCreator>::produce;46.74
HGCalLayerClusterProducer::produce;45.13
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;43.96
TrackExtrapolator::produce;43.21
Impl<DoNothing,ImplIntermediateHitDoublets,RegionsLayersSeparate>::produce;42.56
PFPileUp::produce;40.41
hitTripletEDProducerT::Impl<PixelTripletHLTGenerator,hitTripletEDProducerT::ImplSeedingHitSets,hitTripletEDProducerT::DoNothing>::produce;40.36
PFElecTkProducer::produce;37.43
PuppiProducer::produce;34.76
PFProducer::produce;33.84
ConversionTrackMerger::produce;33.27
JetTracksAssociationDRVertexAssigned::produce;32.50
TrackstersMergeProducer::produce;29.18
GoodSeedProducer::produce;20.75
TrackExtenderWithMTDT<std::vector<reco::Track,std::allocator<reco::Track>>>::produce;19.92
V0Producer::produce;16.31
PFElecTkProducer::beginRun;13.01
GsfElectronProducer::produce;12.97
TemplatedVertexArbitrator<std::vector<reco::Track,std::allocator<reco::Track>>,reco::Vertex>::produce;11.38
JetPlusTrackProducer::produce;11.13
CosmicsMuonIdProducer::produce;10.79
SiPixelClusterProducer::produce;10.46
PFRecoTauChargedHadronProducer::produce;8.64
TOFPIDProducer::produce;8.23
PFTrackProducer::produce;8.22
EcalUncalibRecHitProducer::produce;7.63
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;7.61
PFRecHitProducer::produce;7.25
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsTripletOnlyCreator>::produce;5.63
PhotonIDValueMapProducer::produce;5.14
GsfElectronCoreEcalDrivenProducer::produce;4.69
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;4.57
edm::EventPrincipal::clearEventPrincipal;4.25
VirtualJetProducer::produce;3.77
CosmicMuonProducer::produce;3.73
Impl<ImplSeedingHitSets,DoNothing,RegionsLayersSeparate>::produce;3.50
HGCalRawToDigiFake::produce;3.25
MultiClustersFromTrackstersProducer::produce;3.12
FastjetJetProducer::produceTrackJets;3.09
ConversionProducer::produce;3.03
SimPFProducer::produce;3.00
MTDTrackQualityMVAProducer::produce;2.94
HGCalUncalibRecHitProducer::produce;2.71
other;2.62
edm::EventProcessor::init;1.91
PFRecoTauTagInfoProducer::produce;1.82
CandIsoDepositProducer::produce;1.74
TrackTimeValueMapProducer::produce;1.64
ReducedRecHitCollectionProducer::produce;1.49
HGCalRecHitProducer::produce;1.42
SeedingLayersEDProducer::produce;1.25
