TrackstersProducer::TrackstersProducer;270238056.00
edm::EventProcessor::init;201628912.00
TrackstersProducer::produce;134062340.00
edm::ProducerBase::registerProducts;79866287.00
other;39502561.00
TrackstersMergeProducer::TrackstersMergeProducer;33486570.00
TrackstersMergeProducer::produce;33486561.00
RecoTauPiZeroProducer::RecoTauPiZeroProducer;32349879.00
ObjectSelector<SingleElementCollectionSelector<std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>,StringCutObjectSelector<reco::GsfElectron,false>,std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>,std::vector<reco::GsfElectronconst*,std::allocator<reco::GsfElectronconst*>>,helper::SelectionPointerAdder<std::vector<reco::GsfElectronconst*,std::allocator<reco::GsfElectronconst*>>>>,std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>,NonNullNumberSelector,helper::NullPostProcessor<std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>,edm::stream::EDFilter<>>,helper::CollectionStoreManager<std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>,helper::IteratorToObjectConverter<std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>>>,helper::ObjectSelectorBase<std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>,edm::stream::EDFilter<>>,reco::modules::SingleElementCollectionSelectorEventSetupInit<SingleElementCollectionSelector<std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>,StringCutObjectSelector<reco::GsfElectron,false>,std::vector<reco::GsfElectron,std::allocator<reco::GsfElectron>>,std::vector<reco::GsfElectronconst*,std::allocator<reco::GsfElectronconst*>>,helper::SelectionPointerAdder<std::vector<reco::GsfElectronconst*,std::allocator<reco::GsfElectronconst*>>>>>>::ObjectSelector;11312184.00
RecoTauProducer::RecoTauProducer;4367105.00
PFElecTkProducer::beginRun;3215376.00
edm::ProductRegistryHelper::addToRegistry;2370056.00
edmplugin::SharedLibrary::SharedLibrary;2295635.00
MuonReducedTrackExtraProducer::MuonReducedTrackExtraProducer;2228232.00
JetConstituentSelector<reco::PFJet,std::vector<edm::FwdPtr<reco::PFCandidate>,std::allocator<edm::FwdPtr<reco::PFCandidate>>>>::JetConstituentSelector;1693000.00
MultiTrackSelector::MultiTrackSelector;1048576.00
InputModule;444544.00
MuonIdProducer::MuonIdProducer;361896.00
PoolOutputModule;329352.00
TICLSeedingRegionProducer::TICLSeedingRegionProducer;269376.00
CosmicMuonProducer::produce;133760.00
