edm::EventProcessor::init;318631054.00
edm::EventProcessor::beginRun;254270724.00
InputModule;221870441.00
other;163794830.00
PoolOutputModule;58290677.00
pat::PATIsolatedTrackProducer::PATIsolatedTrackProducer;48135985.00
cms::Ort::ONNXRuntime::ONNXRuntime;32175160.00
DeepFlavourONNXJetTagsProducer::produce;30146560.00
RecoTauProducer::produce;23396352.00
HGCalRecHitMapProducer::produce;22359904.00
BoostedJetONNXJetTagsProducer::produce;17631216.00
pat::PATPackedCandidateProducer::produce;16264928.00
deep_tau::DeepTauCache::DeepTauCache;14188918.00
ElectronMVAEstimatorRun2::ElectronMVAEstimatorRun2;10504440.00
ObjectSelector<SingleElementCollectionSelector<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,StringCutObjectSelector<pat::TriggerObjectStandAlone,false>,std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,std::vector<pat::TriggerObjectStandAloneconst*,std::allocator<pat::TriggerObjectStandAloneconst*>>,helper::SelectionPointerAdder<std::vector<pat::TriggerObjectStandAloneconst*,std::allocator<pat::TriggerObjectStandAloneconst*>>>>,std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,NonNullNumberSelector,helper::NullPostProcessor<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,edm::stream::EDFilter<>>,helper::CollectionStoreManager<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,helper::IteratorToObjectConverter<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>>>,helper::ObjectSelectorBase<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,edm::stream::EDFilter<>>,reco::modules::SingleElementCollectionSelectorEventSetupInit<SingleElementCollectionSelector<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,StringCutObjectSelector<pat::TriggerObjectStandAlone,false>,std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,std::vector<pat::TriggerObjectStandAloneconst*,std::allocator<pat::TriggerObjectStandAloneconst*>>,helper::SelectionPointerAdder<std::vector<pat::TriggerObjectStandAloneconst*,std::allocator<pat::TriggerObjectStandAloneconst*>>>>>>::ObjectSelector;7340032.00
ShiftedParticleProducer::produce;7164640.00
edm::ProducerBase::registerProducts;6061138.00
deep_tau::DeepTauBase::produce;5894138.00
HGCalElectronIDValueMapProducer::produce;5744416.00
HGCalPhotonIDValueMapProducer::produce;5562176.00
edmplugin::SharedLibrary::SharedLibrary;4296141.00
JetTagProducer::produce;4250056.00
RecoTauProducer::RecoTauProducer;4194304.00
edmplugin::PluginFactory<AnyMVAEstimatorRun2Base*;3621836.00
DeepTauId::DeepTauId;3317478.00
PuppiProducer::produce;2989976.00
DeepMETProducer::DeepMETProducer;2629096.00
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;2426800.00
RecoTauPiZeroProducer::RecoTauPiZeroProducer;2097152.00
CandPtrProjector::produce;2000840.00
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;1715160.00
jet_tag_computer_esproducer_impl::JetTagComputerESProducer<GenericMVAJetTagComputerWrapper<CombinedSVComputer,reco::IPTagInfo<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo>,&ipTagInfos,reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo>,reco::VertexCompositePtrCandidate>,&svTagInfos,btau_dummy::Null,&btau_dummy::none,btau_dummy::Null,&btau_dummy::none>,false>::produce;1687840.00
pat::PATElectronProducer::produce;1531136.00
PFPileUp::produce;1465776.00
edm::FwdPtrProducer<reco::PFCandidate,reco::PFCandidateFwdPtrFactory>::produce;1179648.00
lwt::LightweightNeuralNetwork::LightweightNeuralNetwork;1128000.00
JetConstituentSelector<reco::GenJet,std::vector<edm::FwdPtr<reco::GenParticle>,std::allocator<edm::FwdPtr<reco::GenParticle>>>>::JetConstituentSelector;1048576.00
edm::ProductRegistryHelper::addToRegistry;1048576.00
std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>*std::_Rb_tree<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>,std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>,std::_Select1st<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>,std::less<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>>,std::allocator<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>>::_M_copy<std::_Rb_tree<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>,std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>,std::_Select1st<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>,std::less<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>>,std::allocator<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>>::_Alloc_node>;883728.00
TauDiscriminationProducerBase<pat::Tau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,pat::PATTauDiscriminator>::produce;864000.00
pat::PATTauProducer::produce;841056.00
QGTagger::produce;799412.00
RecoTauGenericJetRegionProducer<reco::PFJet,reco::PFCandidate>::produce;729648.00
CandIsoDepositProducer::produce;635520.00
pat::PATJetProducer::produce;635360.00
PFCand_AssoMap::produce;613312.00
SmearedJetProducerT<pat::Jet>::produce;608000.00
jet_tag_computer_esproducer_impl::JetTagComputerESProducer<CharmTagger,false>::produce;536124.00
pat::PATMuonProducer::produce;468992.00
ShiftedJetProducerT<pat::Jet,JetCorrExtractorT<pat::Jet>>::produce;409712.00
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;393216.00
pat::PATPhotonProducer::produce;390088.00
voidstd::vector<PileupJetIdAlgo::AlgoGBRForestsAndConstants,std::allocator<PileupJetIdAlgo::AlgoGBRForestsAndConstants>>::_M_realloc_insert<edm::ParameterSetconst&,bool&>;384128.00
DeepBoostedJetTagInfoProducer::produce;349304.00
VersionedIdProducer<edm::Ptr<reco::Photon>,VersionedSelector<edm::Ptr<reco::Photon>>>::VersionedIdProducer;262144.00
pat::MuonMvaEstimator::MuonMvaEstimator;240064.00
Type0PFMETcorrInputProducer::produce;229824.00
pat::PATJetUpdater::produce;200640.00
ObjectSelector<SingleElementCollectionSelector<std::vector<pat::Muon,std::allocator<pat::Muon>>,StringCutObjectSelector<pat::Muon,false>,std::vector<pat::Muon,std::allocator<pat::Muon>>,std::vector<pat::Muonconst*,std::allocator<pat::Muonconst*>>,helper::SelectionPointerAdder<std::vector<pat::Muonconst*,std::allocator<pat::Muonconst*>>>>,std::vector<pat::Muon,std::allocator<pat::Muon>>,NonNullNumberSelector,helper::NullPostProcessor<std::vector<pat::Muon,std::allocator<pat::Muon>>,edm::stream::EDFilter<>>,helper::CollectionStoreManager<std::vector<pat::Muon,std::allocator<pat::Muon>>,helper::IteratorToObjectConverter<std::vector<pat::Muon,std::allocator<pat::Muon>>>>,helper::ObjectSelectorBase<std::vector<pat::Muon,std::allocator<pat::Muon>>,edm::stream::EDFilter<>>,reco::modules::SingleElementCollectionSelectorEventSetupInit<SingleElementCollectionSelector<std::vector<pat::Muon,std::allocator<pat::Muon>>,StringCutObjectSelector<pat::Muon,false>,std::vector<pat::Muon,std::allocator<pat::Muon>>,std::vector<pat::Muonconst*,std::allocator<pat::Muonconst*>>,helper::SelectionPointerAdder<std::vector<pat::Muonconst*,std::allocator<pat::Muonconst*>>>>>>::ObjectSelector;196620.00
BoostedTauSeedsProducer::produce;188416.00
