PoolOutputModule;1189.88
CAHitNtupletEDProducerT<CAHitQuadrupletGenerator>::produce;463.42
cms::CkfTrackCandidateMakerBase::produceBase;463.12
ElectronSeedProducer::produce;446.63
PrimaryVertexProducer::produce;397.06
GsfTrackProducer::produce;302.78
TrackstersProducer::produce;216.71
TrackListMerger::produce;194.03
TrackProducer::produce;177.06
MuonSimClassifier::produce;127.19
PrimaryVertexSorter<std::vector<reco::RecoChargedRefCandidate,std::allocator<reco::RecoChargedRefCandidate>>>::produce;106.90
MuonIdProducer::produce;103.27
PFClusterProducer::produce;102.78
CAHitNtupletEDProducerT<CAHitTripletGenerator>::produce;100.33
PFECALSuperClusterProducer::produce;97.16
ClusterTPAssociationProducer::produce;68.27
LowPtGsfElectronSeedProducer::produce;64.05
PFDisplacedVertexProducer::produce;58.50
PFDisplacedVertexCandidateProducer::produce;56.81
TemplatedVertexArbitrator<edm::View<reco::Candidate>,reco::VertexCompositePtrCandidate>::produce;55.42
DuplicateTrackMerger::produce;51.41
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsCreator>::produce;49.38
HGCalLayerClusterProducer::produce;45.38
TrackExtrapolator::produce;44.24
Impl<DoNothing,ImplIntermediateHitDoublets,RegionsLayersSeparate>::produce;43.46
PFPileUp::produce;41.13
hitTripletEDProducerT::Impl<PixelTripletHLTGenerator,hitTripletEDProducerT::ImplSeedingHitSets,hitTripletEDProducerT::DoNothing>::produce;40.93
PFElecTkProducer::produce;39.94
InputModule;39.17
ConversionTrackMerger::produce;37.51
PuppiProducer::produce;35.89
JetTracksAssociationDRVertexAssigned::produce;34.12
PFBlockProducer::produce;33.06
TrackstersMergeProducer::produce;31.81
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;31.74
TrackExtenderWithMTDT<std::vector<reco::Track,std::allocator<reco::Track>>>::produce;21.75
GoodSeedProducer::produce;21.74
PFProducer::produce;18.26
V0Producer::produce;16.95
GsfElectronProducer::produce;13.18
PFElecTkProducer::beginRun;13.00
TemplatedVertexArbitrator<std::vector<reco::Track,std::allocator<reco::Track>>,reco::Vertex>::produce;12.79
CosmicsMuonIdProducer::produce;11.64
JetPlusTrackProducer::produce;10.32
SiPixelClusterProducer::produce;10.10
PFRecoTauChargedHadronProducer::produce;9.15
PFTrackProducer::produce;9.10
TOFPIDProducer::produce;8.69
PFRecHitProducer::produce;7.69
EcalUncalibRecHitProducer::produce;7.52
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsTripletOnlyCreator>::produce;6.21
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;6.10
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;6.04
GsfElectronCoreEcalDrivenProducer::produce;5.54
PhotonIDValueMapProducer::produce;4.61
ConversionProducer::produce;4.56
VirtualJetProducer::produce;3.91
edm::EventPrincipal::clearEventPrincipal;3.46
CosmicMuonProducer::produce;3.41
Impl<ImplSeedingHitSets,DoNothing,RegionsLayersSeparate>::produce;3.29
FastjetJetProducer::produceTrackJets;3.16
MTDTrackQualityMVAProducer::produce;3.07
HGCalRawToDigiFake::produce;2.90
MultiClustersFromTrackstersProducer::produce;2.83
other;2.82
HGCalUncalibRecHitProducer::produce;2.67
edmplugin::SharedLibrary::SharedLibrary;2.15
CandIsoDepositProducer::produce;1.91
PFRecoTauTagInfoProducer::produce;1.87
ReducedRecHitCollectionProducer::produce;1.59
TrackTimeValueMapProducer::produce;1.48
SimPFProducer::produce;1.47
HGCalRecHitProducer::produce;1.36
SeedingLayersEDProducer::produce;1.23
SiPixelClusterShapeCacheProducer::produce;1.23
