PoolOutputModule;1151.00
CAHitNtupletEDProducerT<CAHitQuadrupletGenerator>::produce;474.34
cms::CkfTrackCandidateMakerBase::produceBase;448.22
ElectronSeedProducer::produce;416.52
PrimaryVertexProducer::produce;377.71
GsfTrackProducer::produce;289.19
TrackstersProducer::produce;192.77
TrackListMerger::produce;186.12
TrackProducer::produce;184.56
MuonSimClassifier::produce;128.07
PFClusterProducer::produce;102.36
MuonIdProducer::produce;97.99
PrimaryVertexSorter<std::vector<reco::RecoChargedRefCandidate,std::allocator<reco::RecoChargedRefCandidate>>>::produce;95.10
PFECALSuperClusterProducer::produce;94.08
CAHitNtupletEDProducerT<CAHitTripletGenerator>::produce;91.98
ClusterTPAssociationProducer::produce;75.42
LowPtGsfElectronSeedProducer::produce;65.81
PFBlockProducer::produce;62.57
TemplatedVertexArbitrator<edm::View<reco::Candidate>,reco::VertexCompositePtrCandidate>::produce;59.23
InputModule;51.25
PFDisplacedVertexProducer::produce;51.15
PFDisplacedVertexCandidateProducer::produce;50.91
DuplicateTrackMerger::produce;49.37
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsCreator>::produce;49.04
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;44.97
HGCalLayerClusterProducer::produce;44.68
Impl<DoNothing,ImplIntermediateHitDoublets,RegionsLayersSeparate>::produce;41.89
TrackExtrapolator::produce;41.13
PFPileUp::produce;40.43
hitTripletEDProducerT::Impl<PixelTripletHLTGenerator,hitTripletEDProducerT::ImplSeedingHitSets,hitTripletEDProducerT::DoNothing>::produce;40.41
PFElecTkProducer::produce;37.24
ConversionTrackMerger::produce;35.42
PuppiProducer::produce;34.68
PFProducer::produce;34.34
JetTracksAssociationDRVertexAssigned::produce;32.62
TrackstersMergeProducer::produce;29.08
GoodSeedProducer::produce;20.99
TrackExtenderWithMTDT<std::vector<reco::Track,std::allocator<reco::Track>>>::produce;19.45
V0Producer::produce;16.88
TemplatedVertexArbitrator<std::vector<reco::Track,std::allocator<reco::Track>>,reco::Vertex>::produce;14.54
GsfElectronProducer::produce;12.32
PFElecTkProducer::beginRun;11.51
CosmicsMuonIdProducer::produce;11.09
JetPlusTrackProducer::produce;10.01
SiPixelClusterProducer::produce;9.11
PFRecoTauChargedHadronProducer::produce;8.92
TOFPIDProducer::produce;8.29
PFTrackProducer::produce;8.13
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;7.72
EcalUncalibRecHitProducer::produce;7.55
PFRecHitProducer::produce;6.80
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsTripletOnlyCreator>::produce;5.72
PhotonIDValueMapProducer::produce;4.82
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;4.79
ConversionProducer::produce;4.34
GsfElectronCoreEcalDrivenProducer::produce;4.00
VirtualJetProducer::produce;3.65
CosmicMuonProducer::produce;3.53
Impl<ImplSeedingHitSets,DoNothing,RegionsLayersSeparate>::produce;3.29
edm::EventPrincipal::clearEventPrincipal;3.22
MultiClustersFromTrackstersProducer::produce;3.15
FastjetJetProducer::produceTrackJets;3.11
MTDTrackQualityMVAProducer::produce;3.00
edmplugin::SharedLibrary::SharedLibrary;2.88
HGCalRawToDigiFake::produce;2.80
SimPFProducer::produce;2.77
other;2.66
CandIsoDepositProducer::produce;1.91
PFRecoTauTagInfoProducer::produce;1.75
TrackTimeValueMapProducer::produce;1.68
HGCalRecHitProducer::produce;1.46
HGCalUncalibRecHitProducer::produce;1.34
ReducedRecHitCollectionProducer::produce;1.25
