PoolOutputModule;1192.24
CAHitNtupletEDProducerT<CAHitQuadrupletGenerator>::produce;513.24
cms::CkfTrackCandidateMakerBase::produceBase;466.48
ElectronSeedProducer::produce;434.25
PrimaryVertexProducer::produce;394.68
GsfTrackProducer::produce;304.19
TrackstersProducer::produce;216.43
TrackListMerger::produce;193.16
TrackProducer::produce;176.25
MuonSimClassifier::produce;124.17
MuonIdProducer::produce;107.15
PrimaryVertexSorter<std::vector<reco::RecoChargedRefCandidate,std::allocator<reco::RecoChargedRefCandidate>>>::produce;106.52
PFClusterProducer::produce;101.91
CAHitNtupletEDProducerT<CAHitTripletGenerator>::produce;100.57
PFECALSuperClusterProducer::produce;96.73
LowPtGsfElectronSeedProducer::produce;69.13
ClusterTPAssociationProducer::produce;68.20
PFDisplacedVertexCandidateProducer::produce;58.37
PFDisplacedVertexProducer::produce;57.03
TemplatedVertexArbitrator<edm::View<reco::Candidate>,reco::VertexCompositePtrCandidate>::produce;55.33
DuplicateTrackMerger::produce;50.04
HGCalLayerClusterProducer::produce;45.81
TrackExtrapolator::produce;44.49
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsCreator>::produce;43.81
Impl<DoNothing,ImplIntermediateHitDoublets,RegionsLayersSeparate>::produce;43.14
PFPileUp::produce;41.04
hitTripletEDProducerT::Impl<PixelTripletHLTGenerator,hitTripletEDProducerT::ImplSeedingHitSets,hitTripletEDProducerT::DoNothing>::produce;40.64
PFElecTkProducer::produce;39.92
InputModule;38.29
ConversionTrackMerger::produce;37.62
PuppiProducer::produce;34.86
JetTracksAssociationDRVertexAssigned::produce;33.82
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;32.48
PFBlockProducer::produce;32.28
TrackstersMergeProducer::produce;31.62
GoodSeedProducer::produce;21.98
TrackExtenderWithMTDT<std::vector<reco::Track,std::allocator<reco::Track>>>::produce;19.27
PFProducer::produce;18.03
V0Producer::produce;17.06
TemplatedVertexArbitrator<std::vector<reco::Track,std::allocator<reco::Track>>,reco::Vertex>::produce;13.48
GsfElectronProducer::produce;13.06
PFElecTkProducer::beginRun;12.79
JetPlusTrackProducer::produce;11.73
CosmicsMuonIdProducer::produce;11.65
SiPixelClusterProducer::produce;11.37
PFTrackProducer::produce;9.75
PFRecoTauChargedHadronProducer::produce;8.78
TOFPIDProducer::produce;8.68
EcalUncalibRecHitProducer::produce;7.84
PFRecHitProducer::produce;7.73
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;7.20
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;5.94
ConversionProducer::produce;4.79
PhotonIDValueMapProducer::produce;4.67
SeedCreatorFromRegionHitsEDProducerT<SeedFromConsecutiveHitsTripletOnlyCreator>::produce;4.40
GsfElectronCoreEcalDrivenProducer::produce;4.30
VirtualJetProducer::produce;3.87
CosmicMuonProducer::produce;3.70
edm::EventPrincipal::clearEventPrincipal;3.63
Impl<ImplSeedingHitSets,DoNothing,RegionsLayersSeparate>::produce;3.25
FastjetJetProducer::produceTrackJets;3.14
MTDTrackQualityMVAProducer::produce;3.06
HGCalUncalibRecHitProducer::produce;2.95
HGCalRawToDigiFake::produce;2.90
MultiClustersFromTrackstersProducer::produce;2.89
edmplugin::SharedLibrary::SharedLibrary;2.86
PFRecoTauTagInfoProducer::produce;1.92
CandIsoDepositProducer::produce;1.80
ReducedRecHitCollectionProducer::produce;1.64
TrackTimeValueMapProducer::produce;1.57
HGCalRecHitProducer::produce;1.40
other;1.40
SimPFProducer::produce;1.35
